10,32.20331462,32.16429067,32.25766563,0.9999997582,0.9999997237,0.9999998098
50,34.83028865,34.20709276,36.62927151,0.9996953735,0.9985044473,1.000000178
100,35.6417822,35.49859953,35.71982384,0.999999533,0.9999985172,1.000000115
150,38.04722075,37.94879675,38.1274302,0.9999992354,0.9999976858,1.000000091
1000,74.64835892,74.50034857,74.91599655,0.9996964989,0.9985069365,0.9999999086
1500,87.07439717,84.52206922,88.35056114,0.998312359,0.9949369745,1.000000051
10000,439.1517794,437.7131608,440.8171821,0.9999948289,0.9999910287,0.9999997006
