2,0.011393118,0.009991646,0.01399374
4,0.014991617,0.010995865,0.018989563
6,0.015820932,0.014987946,0.017856836
8,0.020587063,0.018985271,0.022987604
10,0.026847792,0.023984909,0.035977125
12,0.033727837,0.031980515,0.034980774
14,0.080751181,0.06296134,0.086946726
16,0.138914776,0.121925592,0.147908926
18,0.368773413,0.318803549,0.40775013
20,1.687563086,1.417127371,2.155676365
22,7.214966583,6.495011568,7.851173878
24,28.13461614,26.326823,31.29677129
