3,4.109747744,3.801667213,4.684130192
5,26.73328505,26.03904366,27.72439671
7,26.35770669,25.64811659,26.8308785
9,0.001000404,0.001000404,0.001000404
11,114.438817,112.9892685,116.6540916
13,111.7807529,110.1671252,113.0114462
15,130.1108491,130.1108491,130.1108491
