2,0.013391447,0.010993242,0.015990496
3,0.021386862,0.015992165,0.029980421
4,0.014790821,0.013988972,0.017989874
5,0.026782799,0.022983789,0.035979271
6,0.054746819,0.051964998,0.057380915
7,0.269424915,0.247847557,0.287823677
8,1.31440382,1.153287888,1.610010624
